price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,sqft_basement,age_house,building_renewal,statezip
360500.0,3.0,2.5,1150.0,887.0,3.0,0.0,3.0,0.0,7,7,WA 98133
258125.0,2.0,1.0,930.0,7740.0,1.0,0.0,3.0,0.0,90,3,WA 98125
167500.0,1.0,1.0,690.0,1950.0,1.0,0.0,3.0,0.0,86,60,WA 98117
471500.0,4.0,3.0,2370.0,3672.0,1.5,0.0,5.0,720.0,98,98,WA 98115
464600.0,2.0,1.0,840.0,3400.0,1.0,2.0,4.0,0.0,90,90,WA 98119
433111.111111,3.0,2.25,1370.0,1524.0,3.0,0.0,3.0,0.0,9,9,WA 98103
558653.846154,3.0,2.5,1530.0,3210.0,1.5,0.0,5.0,520.0,86,44,WA 98117
318000.0,2.0,1.75,1530.0,3503.0,1.0,1.0,4.0,700.0,98,98,WA 98119
550607.142857,4.0,2.0,1660.0,4800.0,1.5,0.0,3.0,0.0,92,6,WA 98103
584000.0,3.0,1.75,1490.0,1036.0,2.0,0.0,3.0,400.0,6,6,WA 98199
245000.0,3.0,3.0,2470.0,7410.0,2.0,0.0,5.0,610.0,37,37,WA 98117
287919.782609,2.0,1.0,870.0,4600.0,1.0,0.0,4.0,0.0,72,32,WA 98126
454790.0,2.0,1.75,1990.0,4000.0,1.0,0.0,5.0,900.0,62,16,WA 98103
473200.0,3.0,1.5,1740.0,4200.0,1.5,0.0,4.0,100.0,94,94,WA 98117
406062.5,2.0,1.0,1290.0,4650.0,1.0,0.0,4.0,0.0,108,24,WA 98115
486895.0,3.0,1.0,1890.0,3330.0,1.5,0.0,4.0,500.0,113,113,WA 98103
396166.666667,3.0,1.75,1880.0,5752.0,1.0,0.0,4.0,940.0,69,69,WA 98126
308166.666667,3.0,1.75,1510.0,6360.0,1.0,0.0,4.0,0.0,60,35,WA 98133
203400.0,4.0,2.0,2090.0,6630.0,1.0,0.0,3.0,1020.0,40,40,WA 98178
